timestamp,score,is_anomaly,alpha_bidirectional,alpha_reconstruction
2023-09-06 20:00:00+00:00,1.0549422662394563,0,0.0,0.09831970930099487
2023-09-06 20:20:00+00:00,1.0549427102984774,0,0.0,0.10144823789596558
2023-09-06 20:40:00+00:00,1.054942705549496,0,0.0,0.09828704595565796
2023-09-06 21:00:00+00:00,1.054941812108385,0,0.0,0.09202593564987183
2023-09-06 21:20:00+00:00,1.0549400302685539,0,0.0,0.0857653021812439
2023-09-06 21:40:00+00:00,1.054936610377296,0,0.0,0.07422155141830444
2023-09-06 22:00:00+00:00,1.0549315529606595,0,0.0,0.06267857551574707
2023-09-06 22:20:00+00:00,1.054925020574326,0,0.0,0.05227792263031006
2023-09-06 22:40:00+00:00,1.05491701366908,0,0.0,0.041877806186676025
2023-09-06 23:00:00+00:00,1.0549078029059462,0,0.0,0.03338193893432617
2023-09-06 23:20:00+00:00,1.0548973886330062,0,0.0,0.024886369705200195
2023-09-06 23:40:00+00:00,1.0548860310448613,0,0.0,0.018221795558929443
2023-09-07 00:00:00+00:00,1.0548737303895745,0,0.0,0.011557281017303467
2023-09-07 00:20:00+00:00,1.0548607040631202,0,0.0,0.006422698497772217
2023-09-07 00:40:00+00:00,1.0548469522328985,0,0.0,0.001287996768951416
2023-09-07 01:00:00+00:00,1.054833395290772,0,0.0,0.002636432647705078
2023-09-07 01:20:00+00:00,1.0548203988540394,0,0.0,0.006561100482940674
2023-09-07 01:40:00+00:00,1.0548078301413035,0,0.0,0.009551286697387695
2023-09-07 02:00:00+00:00,1.0547956890693027,0,0.0,0.012541651725769043
2023-09-07 02:20:00+00:00,1.0547838742100508,0,0.0,0.014818191528320312
2023-09-07 02:40:00+00:00,1.0547723854891498,0,0.0,0.017094790935516357
2023-09-07 03:00:00+00:00,1.0547611457513308,0,0.0,0.018828392028808594
2023-09-07 03:20:00+00:00,1.054750154924892,0,0.0,0.020561933517456055
2023-09-07 03:40:00+00:00,1.0547393543935597,0,0.0,0.021882951259613037
2023-09-07 04:00:00+00:00,1.0547287441005386,0,0.0,0.023203909397125244
2023-09-07 04:20:00+00:00,1.0547182794883916,0,0.0,0.02421128749847412
2023-09-07 04:40:00+00:00,1.0547079605116554,0,0.0,0.025218605995178223
2023-09-07 05:00:00+00:00,1.0546977532756148,0,0.0,0.02598738670349121
2023-09-07 05:20:00+00:00,1.0546876577518876,0,0.0,0.0267561674118042
2023-09-07 05:40:00+00:00,1.0546776481423272,0,0.0,0.027343392372131348
2023-09-07 06:00:00+00:00,1.0546677244251113,0,0.0,0.027930617332458496
2023-09-07 06:20:00+00:00,1.0546578669507571,0,0.0,0.02837955951690674
2023-09-07 06:40:00+00:00,1.0546480757108994,0,0.0,0.028828561305999756
2023-09-07 07:00:00+00:00,1.0546383357395395,0,0.0,0.029172241687774658
2023-09-07 07:20:00+00:00,1.054628647015195,0,0.0,0.029515862464904785
2023-09-07 07:40:00+00:00,1.0546189982051006,0,0.0,0.02977973222732544
2023-09-07 08:00:00+00:00,1.0546093892737374,0,0.0,0.030043423175811768
2023-09-07 08:20:00+00:00,1.054599811606952,0,0.0,0.030246496200561523
2023-09-07 08:40:00+00:00,1.0545902629971506,0,0.0,0.030434072017669678
2023-09-07 09:00:00+00:00,1.0545806905437776,0,0.0,0.03024899959564209
2023-09-07 09:20:00+00:00,1.0545710931023016,0,0.0,0.03005582094192505
2023-09-07 09:40:00+00:00,1.0545614610767418,0,0.0,0.02979499101638794
2023-09-07 10:00:00+00:00,1.0545517941713152,0,0.0,0.029532015323638916
2023-09-07 10:20:00+00:00,1.0545421070479493,0,0.0,0.02937227487564087
2023-09-07 10:40:00+00:00,1.0545324002278518,0,0.0,0.02921617031097412
2023-09-07 11:00:00+00:00,1.0545226689106313,0,0.0,0.02902621030807495
2023-09-07 11:20:00+00:00,1.0545129126371993,0,0.0,0.028832972049713135
2023-09-07 11:40:00+00:00,1.054503094696623,0,0.0,0.028381049633026123
2023-09-07 12:00:00+00:00,1.0544932790298434,0,0.0,0.028379499912261963
2023-09-07 12:20:00+00:00,1.054483465805487,0,0.0,0.02837914228439331
2023-09-07 12:40:00+00:00,1.0544736551498364,0,0.0,0.02837967872619629
2023-09-07 13:00:00+00:00,1.054463847189142,0,0.0,0.0283811092376709
2023-09-07 13:20:00+00:00,1.0544540420665431,0,0.0,0.02838355302810669
2023-09-07 13:40:00+00:00,1.054444239849,0,0.0,0.028386473655700684
2023-09-07 14:00:00+00:00,1.054434440578076,0,0.0,0.028389692306518555
2023-09-07 14:20:00+00:00,1.0544246442445624,0,0.0,0.02839285135269165
2023-09-07 14:40:00+00:00,1.054414850796952,0,0.0,0.028395652770996094
2023-09-07 15:00:00+00:00,1.0544050601329893,0,0.0,0.028397738933563232
2023-09-07 15:20:00+00:00,1.0543952721419845,0,0.0,0.02839905023574829
2023-09-07 15:40:00+00:00,1.0543854866709752,0,0.0,0.028399288654327393
2023-09-07 16:00:00+00:00,1.0543757036093389,0,0.0,0.028398752212524414
2023-09-07 16:20:00+00:00,1.0543659227957194,0,0.0,0.028397083282470703
2023-09-07 16:40:00+00:00,1.0543561441195632,0,0.0,0.028394639492034912
2023-09-07 17:00:00+00:00,1.054346367512646,0,0.0,0.028391718864440918
2023-09-07 17:20:00+00:00,1.0543365929406014,0,0.0,0.028388559818267822
2023-09-07 17:40:00+00:00,1.0543268204198328,0,0.0,0.028385519981384277
2023-09-07 18:00:00+00:00,1.0543170500005803,0,0.0,0.028382837772369385
2023-09-07 18:20:00+00:00,1.0543072817753725,0,0.0,0.02838081121444702
2023-09-07 18:40:00+00:00,1.0542975158620949,0,0.0,0.028379619121551514
2023-09-07 19:00:00+00:00,1.0542877524124437,0,0.0,0.028379499912261963
2023-09-07 19:20:00+00:00,1.0542779915442362,0,0.0,0.028380215167999268
2023-09-07 19:40:00+00:00,1.0542682333921798,0,0.0,0.02838188409805298
2023-09-07 20:00:00+00:00,1.054258478057107,0,0.0,0.028384268283843994
