timestamp,score,is_anomaly,alpha_bidirectional,alpha_reconstruction
2023-09-06 20:00:00+00:00,1.0418319159183609,1,0.0,0.06649285554885864
2023-09-06 20:20:00+00:00,1.0418327944403376,1,0.0,0.07199060916900635
2023-09-06 20:40:00+00:00,1.041832791578874,1,0.0,0.06647634506225586
2023-09-06 21:00:00+00:00,1.0418323270504906,1,0.0,0.0635872483253479
2023-09-06 21:20:00+00:00,1.0418313997818738,1,0.0,0.06069070100784302
2023-09-06 21:40:00+00:00,1.0418286869595401,1,0.0,0.04951530694961548
2023-09-06 22:00:00+00:00,1.041824189113218,1,0.0,0.03834038972854614
2023-09-06 22:20:00+00:00,1.0418181771001438,1,0.0,0.028857648372650146
2023-09-06 22:40:00+00:00,1.0418106514382612,1,0.0,0.019375741481781006
2023-09-06 23:00:00+00:00,1.0418020575306564,1,0.0,0.012678742408752441
2023-09-06 23:20:00+00:00,1.0417923957820088,1,0.0,0.005982577800750732
2023-09-06 23:40:00+00:00,1.0417820344470774,1,0.0,0.0015892386436462402
2023-09-07 00:00:00+00:00,1.0417718698174996,1,0.0,0.0028037428855895996
2023-09-07 00:20:00+00:00,1.041762172304299,1,0.0,0.005710780620574951
2023-09-07 00:40:00+00:00,1.041752941779303,1,0.0,0.008617758750915527
2023-09-07 01:00:00+00:00,1.041744035407055,1,0.0,0.01063162088394165
2023-09-07 01:20:00+00:00,1.0417354531433187,1,0.0,0.012645721435546875
2023-09-07 01:40:00+00:00,1.0417271044885936,1,0.0,0.014093995094299316
2023-09-07 02:00:00+00:00,1.0417189894025922,1,0.0,0.015542387962341309
2023-09-07 02:20:00+00:00,1.0417110444301458,1,0.0,0.0165940523147583
2023-09-07 02:40:00+00:00,1.0417032695566195,1,0.0,0.01764589548110962
2023-09-07 03:00:00+00:00,1.0416956165252034,1,0.0,0.01839601993560791
2023-09-07 03:20:00+00:00,1.0416880853049495,1,0.0,0.0191461443901062
2023-09-07 03:40:00+00:00,1.0416806187934204,1,0.0,0.01953911781311035
2023-09-07 04:00:00+00:00,1.0416732116499203,1,0.0,0.01989877223968506
2023-09-07 04:20:00+00:00,1.0416658117597215,1,0.0,0.01993238925933838
2023-09-07 04:40:00+00:00,1.0416584167779264,1,0.0,0.019951343536376953
2023-09-07 05:00:00+00:00,1.0416510243697574,1,0.0,0.019955694675445557
