timestamp,score,is_anomaly,alpha_bidirectional,alpha_reconstruction
2023-09-06 20:00:00+00:00,1.045754713687751,0,0.0,0.07694923877716064
2023-09-06 20:20:00+00:00,1.0457546543095753,0,0.0,0.07655608654022217
2023-09-06 20:40:00+00:00,1.0457545357033382,0,0.0,0.07616382837295532
2023-09-06 21:00:00+00:00,1.0457529207089786,0,0.0,0.06625580787658691
2023-09-06 21:20:00+00:00,1.0457498097966014,0,0.0,0.05634838342666626
2023-09-06 21:40:00+00:00,1.0457452709523105,0,0.0,0.04688858985900879
2023-09-06 22:00:00+00:00,1.045739304583812,0,0.0,0.037429094314575195
2023-09-06 22:20:00+00:00,1.045732270770575,0,0.0,0.030351340770721436
2023-09-06 22:40:00+00:00,1.0457241698107376,0,0.0,0.023273766040802002
2023-09-06 23:00:00+00:00,1.0457153368463012,0,0.0,0.018413424491882324
2023-09-06 23:20:00+00:00,1.0457057720902019,0,0.0,0.013553261756896973
2023-09-06 23:40:00+00:00,1.0456957262671276,0,0.0,0.010351955890655518
2023-09-07 00:00:00+00:00,1.045685199517274,0,0.0,0.007150769233703613
2023-09-07 00:20:00+00:00,1.045674365470219,0,0.0,0.005098402500152588
2023-09-07 00:40:00+00:00,1.0456632242130184,0,0.0,0.003046095371246338
2023-09-07 01:00:00+00:00,1.0456518916273503,0,0.0,0.0017605423927307129
2023-09-07 01:20:00+00:00,1.0456403677618122,0,0.0,0.0004749894142150879
2023-09-07 01:40:00+00:00,1.045628821968408,0,0.0,0.0003104209899902344
2023-09-07 02:00:00+00:00,1.045617397719958,0,0.0,0.0010957717895507812
2023-09-07 02:20:00+00:00,1.0456060466440493,0,0.0,0.0015610456466674805
2023-09-07 02:40:00+00:00,1.0455947687040914,0,0.0,0.002026200294494629
2023-09-07 03:00:00+00:00,1.045583533589276,0,0.0,0.002290785312652588
2023-09-07 03:20:00+00:00,1.0455723412977276,0,0.0,0.0025554299354553223
2023-09-07 03:40:00+00:00,1.0455611733011483,0,0.0,0.002697467803955078
2023-09-07 04:00:00+00:00,1.0455500296023694,0,0.0,0.0028395652770996094
2023-09-07 04:20:00+00:00,1.0455388994106445,0,0.0,0.0029102563858032227
2023-09-07 04:40:00+00:00,1.0455277827045386,0,0.0,0.002980828285217285
2023-09-07 05:00:00+00:00,1.0455166735752164,0,0.0,0.0030122995376586914
2023-09-07 05:20:00+00:00,1.0455055720207533,0,0.0,0.0030437707901000977
2023-09-07 05:40:00+00:00,1.045494475230555,0,0.0,0.003056645393371582
2023-09-07 06:00:00+00:00,1.0454833831944093,0,0.0,0.003069460391998291
2023-09-07 06:20:00+00:00,1.0454722950378998,0,0.0,0.003076493740081787
2023-09-07 06:40:00+00:00,1.0454612107690435,0,0.0,0.0030835866928100586
2023-09-07 07:00:00+00:00,1.0454501306659194,0,0.0,0.003092527389526367
2023-09-07 07:20:00+00:00,1.045439054754476,0,0.0,0.003101646900177002
2023-09-07 07:40:00+00:00,1.0454279840508915,0,0.0,0.003117501735687256
2023-09-07 08:00:00+00:00,1.0454169185718474,0,0.0,0.0031334757804870605
2023-09-07 08:20:00+00:00,1.0454058598193752,0,0.0,0.0031594038009643555
2023-09-07 08:40:00+00:00,1.0453948077827646,0,0.0,0.003185272216796875
2023-09-07 09:00:00+00:00,1.045383764296748,0,0.0,0.0032232999801635742
