candidate_id,province,builtup_frac,is_eligible,dist_to_existing_km,lon,lat
50763,Quezon,83.0,True,38.08445698220659,121.51759818930648,13.955452180908583
50772,Quezon,42.0,True,53.16283026609359,121.68417794425773,13.955045377145224
51069,Quezon,24.0,True,82.383563884035,122.20256653759496,13.989197558747486
51517,Batangas,1.0,True,26.680436378086704,120.64747175440635,14.064185943437382
51553,Laguna,2276.0,True,14.30112097670395,121.3141387480821,14.064257838880906
51669,Batangas,4281.0,True,14.816162419021367,121.14748353480563,14.082489743126727
52244,Laguna,594.0,True,9.309469322027544,121.33281129510334,14.172695773351439
52335,Laguna,462.0,True,10.764234276359009,121.11049255706352,14.19097217302658
52435,Laguna,3568.0,True,9.461920886765796,121.16609164324849,14.20901879977984
52710,Laguna,3653.0,True,9.23380002226654,121.12906026829388,14.263271962290288
52726,Laguna,492.0,True,21.648184193533442,121.42561249373298,14.26293540374024
52761,Camarines Norte,53.0,True,29.573590781227004,122.72277371004782,14.257128022909642
52781,Cavite,134.0,True,16.862143913520796,120.8880990326869,14.28135088435253
52785,Cavite,1022.0,True,8.987750943471562,120.96224393774456,14.281376283355163
52851,Camarines Norte,652.0,True,24.551863125623974,122.79701820033198,14.274651386154623
52946,Laguna,273.0,True,8.041832182077139,121.0920112363687,14.317519274483
52997,Cavite,7.0,True,26.589737168333784,120.77682694189161,14.335500252626504
53005,Cavite,7.0,True,13.880932846631984,120.92515189724377,14.335597588162077
53008,Cavite,305.0,True,8.507218639464577,120.98077395199702,14.335610188561201
53057,Cavite,419.0,True,16.87575591670046,120.86951891787929,14.353648904278197
53158,Cavite,1456.0,True,8.065596627203375,120.94367739565108,14.389834129704147
53199,Cavite,3586.0,True,14.446311503639922,120.86948582767145,14.407879599397566
53304,Cavite,3714.0,True,8.105923691683088,120.92511252672215,14.444059086330551
53521,Rizal,314.0,True,12.2039574337241,121.27764234506456,14.516223862260265
53701,Rizal,1667.0,True,8.35631266792405,121.2034845157015,14.588604133797679
53747,Rizal,1474.0,True,8.864607930521549,121.18493749521386,14.606695562964266
54164,Rizal,3706.0,True,8.395009196481288,121.14789241386308,14.733256089207204
54236,Rizal,779.0,True,9.052488768619284,121.12932872109346,14.751343031244863
54264,Quezon,795.0,True,57.29671058493902,121.64942556409983,14.750481856001686
54317,Rizal,1.0,True,14.723430957332967,121.20364631752231,14.769367881589805
54390,Bulacan,2854.0,True,8.521611715793917,120.94356430799974,14.787519743560727
54483,Bulacan,1573.0,True,8.343253879970618,121.07361922362698,14.805594870842478
54621,Zambales,129.0,True,27.97895881080399,120.2931591757247,14.840650635151102
54630,Bataan,2051.0,True,11.914107370770392,120.46039644405546,14.841108651785083
54648,Bulacan,460.0,True,18.289371033684585,120.79488425587017,14.841659790210695
54652,Bulacan,2837.0,True,18.51904191082328,120.86921633217653,14.841716186422818
54660,Bulacan,741.0,True,10.098744820045924,121.01788106276565,14.841756888355693
54756,Bulacan,8.0,True,14.355124717310062,121.09222057577442,14.859817392666612
54800,Zambales,872.0,True,34.93460510243603,120.23728682101056,14.876620132672269
55065,Zambales,3838.0,True,40.98313931292399,120.19991624774391,14.930715602498411
55096,Pampanga,65.0,True,8.094419730275664,120.77620534157852,14.932022069658231
55180,Pampanga,2.0,True,9.417944462288455,120.64604102945839,14.949929735075681
55194,Bulacan,132.0,True,17.64750391212777,120.90633236546957,14.95019213522862
55357,Pampanga,3101.0,True,15.047454793189173,120.55300542920475,14.985915109564521
55876,Pampanga,6.0,True,8.145977509182764,120.66440292080183,15.094563437183922
56028,Pampanga,3569.0,True,8.762975101465933,120.58991438835689,15.130589499466396
56714,Tarlac,292.0,True,13.22160527924663,120.57097290809612,15.293230708389824
56730,Nueva Ecija,2739.0,True,27.08434672650893,120.8689265208024,15.293612000825199
56809,Nueva Ecija,324.0,True,35.226848116588435,120.94341046603697,15.311720833382712
57198,Nueva Ecija,1064.0,True,38.44533104655664,120.9247514205551,15.402091834853863
