timestamp,score,is_anomaly,alpha_bidirectional,alpha_reconstruction
2023-09-06 20:00:00+00:00,1.04800147960542,0,0.0,0.09074461460113525
2023-09-06 20:20:00+00:00,1.048001765434999,0,0.0,0.09287196397781372
2023-09-06 20:40:00+00:00,1.0480017647617643,0,0.0,0.0907401442527771
2023-09-06 21:00:00+00:00,1.048000809081072,0,0.0,0.08363229036331177
2023-09-06 21:20:00+00:00,1.0479988984993505,0,0.0,0.07652342319488525
2023-09-06 21:40:00+00:00,1.0479956280556149,0,0.0,0.0663987398147583
2023-09-06 22:00:00+00:00,1.0479909980872624,0,0.0,0.05627399682998657
2023-09-06 22:20:00+00:00,1.0479852622628945,0,0.0,0.04803466796875
2023-09-06 22:40:00+00:00,1.047978420879416,0,0.0,0.03979545831680298
2023-09-06 23:00:00+00:00,1.0479707598630241,0,0.0,0.03368222713470459
2023-09-06 23:20:00+00:00,1.0479622794379229,0,0.0,0.027569115161895752
2023-09-06 23:40:00+00:00,1.0479532079809832,0,0.0,0.02315419912338257
2023-09-07 00:00:00+00:00,1.047943545650336,0,0.0,0.01873934268951416
2023-09-07 00:20:00+00:00,1.0479334558643283,0,0.0,0.01553964614868164
2023-09-07 00:40:00+00:00,1.047922938739542,0,0.0,0.012340009212493896
2023-09-07 01:00:00+00:00,1.0479121064307413,0,0.0,0.009974300861358643
2023-09-07 01:20:00+00:00,1.0479009590179833,0,0.0,0.007608592510223389
2023-09-07 01:40:00+00:00,1.04788957254145,0,0.0,0.005808234214782715
2023-09-07 02:00:00+00:00,1.0478779470538555,0,0.0,0.004007816314697266
2023-09-07 02:20:00+00:00,1.0478661341102402,0,0.0,0.002590656280517578
2023-09-07 02:40:00+00:00,1.0478541337662266,0,0.0,0.001173555850982666
2023-09-07 03:00:00+00:00,1.0478419811544326,0,0.0,1.7583370208740234e-05
2023-09-07 03:20:00+00:00,1.0478299822122883,0,0.0,0.0011383295059204102
2023-09-07 03:40:00+00:00,1.0478181176003976,0,0.0,0.0021154284477233887
2023-09-07 04:00:00+00:00,1.0478063872926489,0,0.0,0.0030925869941711426
2023-09-07 04:20:00+00:00,1.0477947748456156,0,0.0,0.003947615623474121
2023-09-07 04:40:00+00:00,1.0477832802053355,0,0.0,0.0048024654388427734
2023-09-07 05:00:00+00:00,1.0477718923302675,0,0.0,0.005575358867645264
2023-09-07 05:20:00+00:00,1.0477606111852844,0,0.0,0.0063481926918029785
2023-09-07 05:40:00+00:00,1.047749429511647,0,0.0,0.007067203521728516
2023-09-07 06:00:00+00:00,1.0477383472920976,0,0.0,0.007786273956298828
2023-09-07 06:20:00+00:00,1.04772736013677,0,0.0,0.008472859859466553
2023-09-07 06:40:00+00:00,1.0477164680295261,0,0.0,0.009159505367279053
2023-09-07 07:00:00+00:00,1.0477056686798325,0,0.0,0.009829282760620117
2023-09-07 07:20:00+00:00,1.0476949620481117,0,0.0,0.01049894094467163
2023-09-07 07:40:00+00:00,1.0476843475181883,0,0.0,0.011164188385009766
2023-09-07 08:00:00+00:00,1.0476738250506512,0,0.0,0.01182931661605835
2023-09-07 08:20:00+00:00,1.0476633952627925,0,0.0,0.012499213218688965
2023-09-07 08:40:00+00:00,1.0476530581230632,0,0.0,0.013169050216674805
2023-09-07 09:00:00+00:00,1.0476428152096204,0,0.0,0.013850808143615723
2023-09-07 09:20:00+00:00,1.0476326665305646,0,0.0,0.014532804489135742
2023-09-07 09:40:00+00:00,1.04762242924507,0,0.0,0.013854146003723145
2023-09-07 10:00:00+00:00,1.0476121031834398,0,0.0,0.013174057006835938
2023-09-07 10:20:00+00:00,1.0476016897216511,0,0.0,0.012504041194915771
2023-09-07 10:40:00+00:00,1.0475911886816927,0,0.0,0.01183253526687622
2023-09-07 11:00:00+00:00,1.0475806513639125,0,0.0,0.011542677879333496
2023-09-07 11:20:00+00:00,1.0475700781379058,0,0.0,0.011255502700805664
2023-09-07 11:40:00+00:00,1.0475594564635524,0,0.0,0.010874927043914795
2023-09-07 12:00:00+00:00,1.0475488373589745,0,0.0,0.010873973369598389
