timestamp,score,is_anomaly,alpha_bidirectional,alpha_reconstruction
2023-09-06 20:00:00+00:00,1.0642202116340282,0,0.0,0.11103785037994385
2023-09-06 20:20:00+00:00,1.0642206110127936,0,0.0,0.11375647783279419
2023-09-06 20:40:00+00:00,1.0642206112528427,0,0.0,0.11104017496109009
2023-09-06 21:00:00+00:00,1.0642192052305588,0,0.0,0.1014675498008728
2023-09-06 21:20:00+00:00,1.0642163930492032,0,0.0,0.09189319610595703
2023-09-06 21:40:00+00:00,1.064211526345795,0,0.0,0.0779029130935669
2023-09-06 22:00:00+00:00,1.0642046056071588,0,0.0,0.06391239166259766
2023-09-06 22:20:00+00:00,1.064195950658392,0,0.0,0.05209541320800781
2023-09-06 22:40:00+00:00,1.06418556190496,0,0.0,0.04027819633483887
2023-09-06 23:00:00+00:00,1.0641738631142061,0,0.0,0.03134262561798096
2023-09-06 23:20:00+00:00,1.0641608546101244,0,0.0,0.02240699529647827
2023-09-06 23:40:00+00:00,1.0641469129615275,0,0.0,0.01603245735168457
2023-09-07 00:00:00+00:00,1.064132038387922,0,0.0,0.009657800197601318
2023-09-07 00:20:00+00:00,1.0641165246601636,0,0.0,0.005281269550323486
2023-09-07 00:40:00+00:00,1.0641003719405977,0,0.0,0.0009047389030456543
2023-09-07 01:00:00+00:00,1.064084385173321,0,0.0,0.0020064711570739746
2023-09-07 01:20:00+00:00,1.0640688301279635,0,0.0,0.004917621612548828
2023-09-07 01:40:00+00:00,1.0640535543020668,0,0.0,0.006791412830352783
2023-09-07 02:00:00+00:00,1.0640385576334654,0,0.0,0.008665263652801514
2023-09-07 02:20:00+00:00,1.0640237348193133,0,0.0,0.0098227858543396
2023-09-07 02:40:00+00:00,1.0640090858329638,0,0.0,0.010980427265167236
2023-09-07 03:00:00+00:00,1.0639945204940033,0,0.0,0.011524498462677002
2023-09-07 03:20:00+00:00,1.0639800162252295,0,0.0,0.011915028095245361
2023-09-07 03:40:00+00:00,1.063965505159383,0,0.0,0.011843681335449219
2023-09-07 04:00:00+00:00,1.0639509872894344,0,0.0,0.0117722749710083
